"0990078","0990078"
"0990164","0990164"
"0990695","0990695"
"2481","0991073"
"0991427","0991427"
"0992066","0992066"
"1282","0992370"
"0992452","0992452"
"7787","0992552"
"0992741","0992741"
"0992969","0992969"
"2522","0992982"
"1584","0993241"
"230","0993786"
"0994201","0994201"
"0994373","0994373"
"2707","0995029"
"363","0996017"
"1156","0996267"
"3584","0996369"
"4854","0996386"
"0996454","0996454"
"1047517","1047517"
"1047522","1047522"
"1047562","1047562"
"1048099","1048099"
"2542","1048806"
"1050680","1050680"
"1050800","1050800"
"4780","1051091"
"1051472","1051472"
"1051592","1051592"
"4767","1051767"
"1052357","1052357"
"3512","1052807"
"1052970","1052970"
"411","1053086"
"4930","1053453"
"821","1053763"
"1053829","1053829"
"1053858","1053858"
"1055549","1055549"
"1056042","1056042"
"1726","1056502"
"1059016","1059016"
"1311","1059267"
"1061446","1061446"
"615","1062040"
"2329","1062317"
"1063178","1063178"
"1581","1063179"
"1063194","1063194"
"1064026","1064026"
"2757","1064123"
"1064151","1064151"
"1064416","1064416"
"1064449","1064449"
"1064595","1064595"
"1065310","1065310"
"6170","1066110"
"1066211","1066211"
"1513","1066520"
"0839751","0839751"
"0839964","0839964"
"0840097","0840097"
"0840835","0840835"
"0842570","0842570"
"0842600","0842600"
"0842781","0842781"
"0845513","0845513"
"3028","0845764"
"0846888","0846888"
"0847556","0847556"
"0850566","0850566"
"2463","0851646"
"1310","0852575"
"0853814","0853814"
"25","0854121"
"0854404","0854404"
"2637","0854674"
"0855753","0855753"
"207","0856160"
"0856612","0856612"
"0856675","0856675"
"0856706","0856706"
"0857744","0857744"
"0857755","0857755"
"0858184","0858184"
"0858703","0858703"
"0859510","0859510"
"0859888","0859888"
"0861078","0861078"
"1429","0861449"
"0862256","0862256"
"0863711","0863711"
"0864397","0864397"
"0864502","0864502"
"0867208","0867208"
"0867540","0867540"
"0868871","0868871"
"2658","0869178"
"1680","0869544"
"1273","0869567"
"2535","0870181"
"1852","0870258"
"0870657","0870657"
"732","0871394"
"0872241","0872241"
"241","0873252"
"0874166","0874166"
"0881214","0881214"
"0881879","0881879"
"0882265","0882265"
"1813","0882323"
"460","0882546"
"823","0882876"
"3033","0883225"
"1230","0883307"
"5822","0884307"
"0884605","0884605"
"2360","0885078"
"5042","0885361"
"0885537","0885537"
"0885961","0885961"
"0885964","0885964"
"5168","0886121"
"0886165","0886165"
"0886176","0886176"
"6338","0886448"
"0886775","0886775"
"0887095","0887095"
"0888511","0888511"
"0889540","0889540"
"0889832","0889832"
"0890302","0890302"
"894","0890776"
"0891001","0891001"
"844","0892752"
"4682","0893757"
"0894597","0894597"
"1232","0894674"
"0894968","0894968"
"0895639","0895639"
"0897494","0897494"
"0897636","0897636"
"0897934","0897934"
"0898221","0898221"
"0898345","0898345"
"0900822","0900822"
"782","0901311"
"4868","0901377"
"2160","0901483"
"1106559","1106559"
"7844","1106628"
"5270","1106748"
"1107387","1107387"
"1107570","1107570"
"846","1107643"
"138","1107736"
"2350","1108319"
"1109424","1109424"
"881","1109511"
"2140","1109516"
"2464","1109880"
"1110277","1110277"
"5464","1110414"
"1112715","1112715"
"398","1113405"
"1114300","1114300"
"1114506","1114506"
"0924032","0924032"
"3398","0924050"
"0924396","0924396"
"2630","0924961"
"0925628","0925628"
"5949","0925823"
"7171","0925984"
"6948","0926242"
"5161","0926416"
"0926682","0926682"
"5885","0927086"
"1090","0927774"
"4060","0928072"
"0928552","0928552"
"6645","0929273"
"253","0930172"
"0931119","0931119"
"1987","0931148"
"3913","0931194"
"0931610","0931610"
"1439698","1439698"
"5591","1440275"
"1440448","1440448"
"1260","1441018"
"1441345","1441345"
"1441567","1441567"
"1441743","1441743"
"42","1442170"
"2613","1204371"
"2410","1205498"
"1205693","1205693"
"2163","1205835"
"1206291","1206291"
"3049","1206402"
"1206876","1206876"
"1207384","1207384"
"1579","1207492"
"1207924","1207924"
"4396","1208024"
"1208103","1208103"
"1208507","1208507"
"1209022","1209022"
"1211190","1211190"
"0932165","0932165"
"2386","0932195"
"8163","0932205"
"0932211","0932211"
"0932223","0932223"
"0932230","0932230"
"0933783","0933783"
"0933824","0933824"
"1467","0934174"
"0934349","0934349"
"0934552","0934552"
"8221","0934742"
"0935158","0935158"
"0935829","0935829"
"0936259","0936259"
"0936300","0936300"
"0936507","0936507"
"7065","0936847"
"1119","0937262"
"0937394","0937394"
"0937643","0937643"
"0937832","0937832"
"2064","0937875"
"2353","0937966"
"0938003","0938003"
"0938570","0938570"
"0938580","0938580"
"2993","0938621"
"938804","0938804"
"0939120","0939120"
"0939212","0939212"
"3056","0939243"
"3074","0939362"
"0939722","0939722"
"0939854","0939854"
"391","0939914"
"0939983","0939983"
"0940724","0940724"
"0941788","0941788"
"0942406","0942406"
"3963","0942575"
"5469","0943023"
"1919","0945426"
"1128","0948186"
"4879","0948291"
"0948643","0948643"
"269","0948682"
"5984","0949052"
"0949729","0949729"
"2014","0950100"
"0950803","0950803"
"0950829","0950829"
"1832","0950889"
"0996495","0996495"
"0997183","0997183"
"1809","0997544"
"3026","0998073"
"5118","0998076"
"6056","0998842"
"685","0999312"
"0999408","0999408"
"2647","0999419"
"0999442","0999442"
"3029","0999551"
"1030114","1030114"
"491","1030167"
"1030176","1030176"
"63","1030778"
"1030794","1030794"
"1030800","1030800"
"1030998","1030998"
"2089","1032013"
"1032140","1032140"
"1032192","1032192"
"3751","1032312"
"1087","1032328"
"1032415","1032415"
"2224","1032671"
"4846","1032688"
"1033067","1033067"
"1035497","1035497"
"1037204","1037204"
"534","1038508"
"366","1039015"
"1040256","1040256"
"702","1041624"
"1041704","1041704"
"1043182","1043182"
"2577","1043454"
"4312","1043501"
"1044726","1044726"
"1044881","1044881"
"1045357","1045357"
"1045455","1045455"
"1046712","1046712"
"1047475","1047475"
"1047478","1047478"
"1047498","1047498"
"1090220","1090220"
"1228356","1228356"
"5782","1228483"
"1229125","1229125"
"175","1229238"
"68","1230828"
"1231147","1231147"
"1232863","1232863"
"1232906","1232906"
"6029","1234745"
"1287","1234871"
"1235258","1235258"
"893","1235946"
"1236011","1236011"
"4325","1236052"
"1236174","1236174"
"2737","1237520"
"2356","1238131"
"944","1240200"
"1241484","1241484"
"1241748","1241748"
"1241888","1241888"
"69","1242008"
"1242058","1242058"
"5582","1242153"
"225","1242588"
"2363","1242602"
"5777","1242650"
"1243235","1243235"
"865","1243458"
"5400","1244327"
"481","1246308"
"1247748","1247748"
"3910","1248427"
"1268141","1268141"
"1269178","1269178"
"4717","1269726"
"1270395","1270395"
"1270402","1270402"
"1425","1270406"
"1270411","1270411"
"3296","1270967"
"1270976","1270976"
"1271246","1271246"
"6145","1271459"
"1272008","1272008"
"1280385","1280385"
"2715","1280387"
"1281329","1281329"
"3212","1282204"
"1282638","1282638"
"1308","1283806"
"4486","1286010"
"1892","1286775"
"4012","1287003"
"1287523","1287523"
"1287913","1287913"
"1288074","1288074"
"1288157","1288157"
"5286","1290523"
"4035","1292497"
"1292954","1292954"
"5892","1292963"
"1293152","1293152"
"876","1293175"
"1293231","1293231"
"5325","1294857"
"407","1248527"
"476","1248531"
"1248541","1248541"
"1248572","1248572"
"1248573","1248573"
"3061","1248599"
"1248746","1248746"
"1248796","1248796"
"890","1248974"
"1249123","1249123"
"5954","1249182"
"1252438","1252438"
"1252488","1252488"
"1252884","1252884"
"1324","1253632"
"2332","1253939"
"1254705","1254705"
"1255421","1255421"
"1510","1255490"
"872","1257514"
"1260652","1260652"
"1760","1260761"
"280","1262338"
"762","1262586"
"5838","1262970"
"1797","1263041"
"1263834","1263834"
"7611","1263971"
"1264255","1264255"
"2614","1264260"
"2701","1264431"
"2850","1265067"
"1267056","1267056"
"1267778","1267778"
"1329351","1329351"
"1329899","1329899"
"3337","1330040"
"2020","1330100"
"1331386","1331386"
"1333280","1333280"
"1334052","1334052"
"1334199","1334199"
"1334461","1334461"
"1334465","1334465"
"1334471","1334471"
"1334477","1334477"
"1334913","1334913"
"4700","1340117"
"1340573","1340573"
"1396015","1396015"
"1396343","1396343"
"1396353","1396353"
"1396356","1396356"
"1396365","1396365"
"3107","1396385"
"2575","1396424"
"1397140","1397140"
"672","1397159"
"2293","1397579"
"2864","1397901"
"1398152","1398152"
"1398170","1398170"
"1398287","1398287"
"1398465","1398465"
"1398738","1398738"
"1398756","1398756"
"1398776","1398776"
"7669","1400146"
"1400954","1400954"
"1402028","1402028"
"1402889","1402889"
"2506","1404416"
"1138","1404820"
"1405613","1405613"
"1405933","1405933"
"1405958","1405958"
"5823","1406682"
"6716","1408420"
"1408471","1408471"
"1408695","1408695"
"1408870","1408870"
"1408983","1408983"
"1041","1409037"
"1580624","1580624"
"2663","1580643"
"1580669","1580669"
"1580671","1580671"
"1580682","1580682"
"1580700","1580700"
"4708","1617532"
"1618405","1618405"
"1618489","1618489"
"7178","1619244"
"3650","1620686"
"1621059","1621059"
"5330","1621652"
"7272","1621770"
"402","1622043"
"8297","1622618"
"1962","1622788"
"6504","1622994"
"6355","1623152"
"5951","1624526"
"2075","1624584"
"2769","1624599"
"1624616","1624616"
"1624640","1624640"
"1149","1624844"
"52","1625068"
"5864","1625383"
"1625962","1625962"
"1857","1626027"
"1626613","1626613"
"4323","1627595"
"1627850","1627850"
"247","1627899"
"1628120","1628120"
"2475","1628234"
"4126","1628739"
"1629010","1629010"
"1629398","1629398"
"2311","1630092"
"6926","1630223"
"1630433","1630433"
"4248","1630446"
"1630645","1630645"
"5126","1631026"
"578","1631170"
"1631422","1631422"
"1670085","1670085"
"1409759","1409759"
"2563","1409786"
"1410499","1410499"
"3019","1412579"
"2387","1412955"
"2967","1412966"
"2921","1413089"
"664","1414009"
"1722","1415142"
"1415902","1415902"
"1415985","1415985"
"3137","1416078"
"2303","1416873"
"1416934","1416934"
"418","1417329"
"2015","1417996"
"1371","1418023"
"5790","1418133"
"1183","1419068"
"3701","1420143"
"1421553","1421553"
"1422075","1422075"
"6975","1422120"
"1422155","1422155"
"2863","1423094"
"1423751","1423751"
"1423865","1423865"
"1424820","1424820"
"5778","1425351"
"2682","1425366"
"6144","1427076"
"1427364","1427364"
"5898","1429580"
"2786","1429814"
"1430515","1430515"
"5966","1636661"
"1174","1636716"
"267","1636825"
"3326","1637284"
"5208","1637483"
"4684","1638808"
"1580741","1580741"
"1580742","1580742"
"11","1580768"
"1580792","1580792"
"1581213","1581213"
"1581290","1581290"
"2843","1581426"
"233","1581451"
"5257","1581485"
"7737","1581908"
"1582100","1582100"
"1582463","1582463"
"1582464","1582464"
"1582465","1582465"
"1582468","1582468"
"1582469","1582469"
"1582658","1582658"
"1582711","1582711"
"6885","1583287"
"1583292","1583292"
"2129","1583487"
"2857","1584509"
"1585466","1585466"
"3282","1586154"
"1586155","1586155"
"7684","1586287"
"2848","1586363"
"4149","1586682"
"1588442","1588442"
"7093","1588510"
"6159","1589116"
"6172","1589156"
"7331","1589671"
"1589796","1589796"
"3698","1589822"
"1589916","1589916"
"5460","1590010"
"1590205","1590205"
"1591023","1591023"
"1528","1591778"
"5964","1592365"
"1592850","1592850"
"1592932","1592932"
"1593474","1593474"
"1594006","1594006"
"6125","1594513"
"1594575","1594575"
"7753","1594808"
"5390","1595221"
"1537546","1537546"
"1765","1537759"
"1537853","1537853"
"4755","1538038"
"1538516","1538516"
"2178","1538527"
"4820","1538612"
"2158","1538861"
"1539178","1539178"
"864","1539608"
"1540202","1540202"
"4976","1540642"
"1541759","1541759"
"290","1542899"
"306","1543321"
"1543657","1543657"
"524","1544918"
"4847","1545224"
"576","1545914"
"1546770","1546770"
"7058","1547610"
"4871","1548544"
"1548849","1548849"
"1549083","1549083"
"2334","1549768"
"7359","1551822"
"6591","1551864"
"2029","1552991"
"1553830","1553830"
"1556061","1556061"
"4099","1556241"
"1556242","1556242"
"5836","1556305"
"6775","1557026"
"830","1557333"
"1557816","1557816"
"4797","1558645"
"5842","1558686"
"5775","1558753"
"300","1560475"
"1561682","1561682"
"4511","1562983"
"1563592","1563592"
"4699","1564104"
"5617","1565169"
"2894","1565200"
"1170","1565539"
"2254","1566174"
"775","1566943"
"2712","1568245"
"1568403","1568403"
"1568455","1568455"
"164","1568627"
"6085","1569049"
"2586","1569321"
"1569785","1569785"
"1569788","1569788"
"6815","1570509"
"1571267","1571267"
"1571739","1571739"
"1573294","1573294"
"1140490","1140490"
"1141249","1141249"
"463","1142627"
"266","1143227"
"4377","1143333"
"3139","1143633"
"1144133","1144133"
"1145027","1145027"
"2905","1145448"
"1145546","1145546"
"1145556","1145556"
"577","1145906"
"1145945","1145945"
"874","1146591"
"1461","1146790"
"8372","1147102"
"1131","1147112"
"1147113","1147113"
"1147115","1147115"
"1147153","1147153"
"1147162","1147162"
"1147181","1147181"
"4410","1148561"
"1148572","1148572"
"1150939","1150939"
"1152611","1152611"
"2090","1152719"
"1152817","1152817"
"1154356","1154356"
"223","1155121"
"5387","1155726"
"3778","1156897"
"1157789","1157789"
"2298","1157875"
"1158166","1158166"
"5517","1158284"
"1158724","1158724"
"377","1158912"
"1159023","1159023"
"1160010","1160010"
"1160324","1160324"
"1160578","1160578"
"1160798","1160798"
"5824","1160925"
"1161085","1161085"
"2430","1164133"
"3568","1164667"
"1165950","1165950"
"1166335","1166335"
"1166688","1166688"
"4989","1167239"
"1418","1169093"
"1169545","1169545"
"265","1169730"
"1170981","1170981"
"1171242","1171242"
"78","1171853"
"676","1172074"
"571","1173711"
"1173714","1173714"
"0750426","0750426"
"2491","0750700"
"0751079","0751079"
"0751682","0751682"
"392","0751782"
"2253","0751827"
"0754577","0754577"
"0757181","0757181"
"2003","0759029"
"5448","0760230"
"1585","0760807"
"0764812","0764812"
"2355","0766009"
"0767146","0767146"
"0770045","0770045"
"0773666","0773666"
"0774105","0774105"
"0774371","0774371"
"2852","0775596"
"0777325","0777325"
"231","0777546"
"3700","0790026"
"0790259","0790259"
"2308","0790439"
"0790934","0790934"
"7667","0791110"
"0791475","0791475"
"6563","0795136"
"4660","0795372"
"0795508","0795508"
"0795926","0795926"
"1307","0796512"
"2468","1863839"
"3411","1863927"
"1864591","1864591"
"1864878","1864878"
"1865632","1865632"
"1865973","1865973"
"1867685","1867685"
"7685","1756819"
"1757071","1757071"
"76","1757088"
"1758160","1758160"
"1208","1758207"
"1760406","1760406"
"4008","1761326"
"1761543","1761543"
"1994","1762119"
"574","1762260"
"1762924","1762924"
"1763018","1763018"
"1763639","1763639"
"8203","1763949"
"8338","1764678"
"1765928","1765928"
"1766280","1766280"
"6115","1766470"
"3670","1766515"
"3935","1766672"
"4569","3295503"
"3295512","3295512"
"2874","3295784"
"8371","3295855"
"3296648","3296648"
"1422","3296942"
"2221","3297237"
"979","3297263"
"4977","3297869"
"2287","3298293"
"3298950","3298950"
"3623","1766828"
"1766920","1766920"
"1766924","1766924"
"1767084","1767084"
"1767300","1767300"
"1767309","1767309"
"7049","1768316"
"7791","1768360"
"1768435","1768435"
"5012","1768767"
"1768821","1768821"
"14","1768826"
"967","1768927"
"1769221","1769221"
"1769230","1769230"
"1769250","1769250"
"1769262","1769262"
"2660","1769270"
"1769286","1769286"
"2528","1769486"
"1769529","1769529"
"183","1769603"
"0797352","0797352"
"856","0798802"
"0798832","0798832"
"0801346","0801346"
"0806215","0806215"
"0812455","0812455"
"0812510","0812510"
"0812867","0812867"
"344","0813119"
"1574","0813278"
"0813434","0813434"
"0814576","0814576"
"0814639","0814639"
"2885","0814813"
"0815328","0815328"
"0815430","0815430"
"0815541","0815541"
"8192","0816294"
"1115973","1115973"
"3504","1116012"
"2674","1116564"
"1117152","1117152"
"1424","1117267"
"1117413","1117413"
"1118354","1118354"
"1119213","1119213"
"1119542","1119542"
"2923","1119700"
"1338","1119723"
"7284","1119740"
"1119757","1119757"
"1119793","1119793"
"1119794","1119794"
"1755","1120256"
"1819","1120523"
"3130","1120670"
"1120701","1120701"
"2060","1120702"
"1120743","1120743"
"8036","1120784"
"6703","1121306"
"2249","1121319"
"1121815","1121815"
"1121988","1121988"
"1123071","1123071"
"0902196","0902196"
"2907","0902811"
"0903064","0903064"
"0903070","0903070"
"0903219","0903219"
"1608","0903435"
"1810","0903447"
"2781","0903473"
"6365","0907554"
"1984","0908405"
"0908708","0908708"
"0909576","0909576"
"1276","0909722"
"395","0909907"
"0910309","0910309"
"0910734","0910734"
"603","0910815"
"0911092","0911092"
"1403","0911803"
"2049","0912082"
"470","0912833"
"0913869","0913869"
"0914326","0914326"
"0914371","0914371"
"0914733","0914733"
"0915076","0915076"
"0915208","0915208"
"0915335","0915335"
"0915734","0915734"
"0915937","0915937"
"0916079","0916079"
"0916091","0916091"
"0917578","0917578"
"0917596","0917596"
"5699","0918070"
"0918397","0918397"
"0918645","0918645"
"0918767","0918767"
"0919134","0919134"
"0919429","0919429"
"0919487","0919487"
"3223","0920216"
"0921584","0921584"
"0921738","0921738"
"0921914","0921914"
"3070","0922680"
"1234","1769611"
"1769614","1769614"
"1770076","1770076"
"8187","1770906"
"1771094","1771094"
"2495","1771843"
"1198","1771880"
"1771927","1771927"
"4454","1772546"
"1772599","1772599"
"2175","1772729"
"1774176","1774176"
"5292","1774375"
"5600","1776021"
"1776360","1776360"
"1777266","1777266"
"1777752","1777752"
"3097","1777780"
"1778744","1778744"
"5018","1779185"
"2203","1779223"
"4470","1780189"
"1458","1780938"
"1504","1782248"
"4921","1782283"
"5544","1782357"
"3414","1782527"
"1784939","1784939"
"1785209","1785209"
"7372","1786126"
"5650","1786673"
"1788445","1788445"
"2418","1788466"
"1788853","1788853"
"6012","1789155"
"5820","1789666"
"5403","1790319"
"1790417","1790417"
"6833","1791955"
"4026","1792594"
"2758","1793430"
"736","1795677"
"7508","1795865"
"1816841","1816841"
"5310","1817505"
"7838","1817557"
"6622","1817631"
"1818549","1818549"
"4719","1818600"
"7923","1818654"
"3083","1819531"
"1819537","1819537"
"1820014","1820014"
"1990","1820213"
"6245","1820290"
"3310","1820299"
"1820446","1820446"
"1235","1821199"
"6860","1821535"
"1822075","1822075"
"1822286","1822286"
"5414","1822633"
"5849","1824090"
"1824405","1824405"
"1824463","1824463"
"1824693","1824693"
"1825008","1825008"
"7970","1825288"
"1825357","1825357"
"1826405","1826405"
"1937","1827104"
"1827337","1827337"
"5473","1827794"
"1828041","1828041"
"1828546","1828546"
"1562","1829321"
"2904","1829844"
"1830074","1830074"
"1831633","1831633"
"1832152","1832152"
"1833353","1833353"
"1086","1833599"
"1833664","1833664"
"8202","1833847"
"1834259","1834259"
"1835214","1835214"
"6175","1835344"
"1835456","1835456"
"1836252","1836252"
"5669","1836532"
"1836832","1836832"
"1837209","1837209"
"1292","1837495"
"1840767","1840767"
"1841327","1841327"
"1841809","1841809"
"2789","1841843"
"6049","1841899"
"1841973","1841973"
"3540","1842638"
"1146","1844306"
"1847219","1847219"
"1848232","1848232"
"1848341","1848341"
"1848359","1848359"
"4936","1848907"
"5880","1849132"
"1849540","1849540"
"1850242","1850242"
"1851271","1851271"
"7349","1851287"
"1852129","1852129"
"912","1852692"
"1471","1853235"
"1853573","1853573"
"1854436","1854436"
"1854520","1854520"
"1747","1854534"
"683","1854642"
"4686","1855490"
"1855594","1855594"
"1855596","1855596"
"1855599","1855599"
"1855600","1855600"
"2283","1855942"
"8207","1856119"
"1856187","1856187"
"1856421","1856421"
"1856465","1856465"
"1856856","1856856"
"1856861","1856861"
"1857002","1857002"
"1629","1857023"
"1354","1857025"
"1857026","1857026"
"2100577","2100577"
"2300","2100580"
"4889","2100588"
"1437","2100589"
"2945","2100590"
"2100597","2100597"
"4137","2100598"
"2100602","2100602"
"2888","2100606"
"1787","2100614"
"2590","2100621"
"4910","2100625"
"3835","2100634"
"2282","2100636"
"2100638","2100638"
"7492","2100639"
"2100640","2100640"
"3528","2100642"
"2100643","2100643"
"448","2100645"
"2100650","2100650"
"2100652","2100652"
"1349","2100654"
"793","2100660"
"2100661","2100661"
"1137","2100677"
"1357","2100686"
"1954","2100691"
"2051","0922772"
"5869","0922796"
"0922807","0922807"
"0923362","0923362"
"716533","0716533"
"2245","0718495"
"2359","0719002"
"707","0720674"
"0722198","0722198"
"0723218","0723218"
"0723737","0723737"
"0724529","0724529"
"5671","0725756"
"0726455","0726455"
"0726640","0726640"
"0727733","0727733"
"682","0728223"
"0729551","0729551"
"0729951","0729951"
"0730306","0730306"
"0734253","0734253"
"6882","0737950"
"0738261","0738261"
"318","0742700"
"0743526","0743526"
"0744879","0744879"
"2983","0744897"
"5989","0745163"
"0747052","0747052"
"0747640","0747640"
"0749649","0749649"
"6207","0750053"
"0898701","0898701"
"0898719","0898719"
"0899116","0899116"
"497","0899400"
"1169","0899462"
"0899646","0899646"
"0900044","0900044"
"8399","0900240"
"0900570","0900570"
"3350","0900762"
"0951401","0951401"
"0953007","0953007"
"1066877","1066877"
"1106","1067532"
"291","1067540"
"3335","1067581"
"1067976","1067976"
"1345","1068287"
"1068812","1068812"
"1069760","1069760"
"1071067","1071067"
"1071647","1071647"
"217","1073896"
"1313","1074580"
"1074581","1074581"
"3172","1074897"
"1075225","1075225"
"1075497","1075497"
"2092","1075562"
"248","1076076"
"1076081","1076081"
"1136","1076089"
"3010","1076137"
"5264","1076141"
"1076151","1076151"
"1076161","1076161"
"232","1076228"
"264","1076229"
"423","1076232"
"4663","1076291"
"1077934","1077934"
"3823","1078081"
"1080102","1080102"
"7273","1081080"
"1081358","1081358"
"1081379","1081379"
"1081472","1081472"
"1081675","1081675"
"6721","1081976"
"2023","1082004"
"7326","1082441"
"1082664","1082664"
"1084126","1084126"
"2307","1084689"
"6521","1085168"
"1085390","1085390"
"1085414","1085414"
"1085799","1085799"
"1721","1085845"
"1085853","1085853"
"104","1086248"
"0874436","0874436"
"0875279","0875279"
"0875586","0875586"
"0876189","0876189"
"0878281","0878281"
"0878396","0878396"
"0878501","0878501"
"6958","0878526"
"0880031","0880031"
"0881062","0881062"
"1086366","1086366"
"0816779","0816779"
"817548","0817548"
"0817912","0817912"
"0818229","0818229"
"0818641","0818641"
"0818796","0818796"
"2390","0821304"
"0821426","0821426"
"0822442","0822442"
"0822453","0822453"
"1895","0822948"
"0823699","0823699"
"1190","0824418"
"0824887","0824887"
"2609","0826046"
"1055","0826554"
"134","0827049"
"0828305","0828305"
"1634","0829473"
"0829780","0829780"
"2022","0830745"
"2302","0831133"
"0832214","0832214"
"0832238","0832238"
"1312","0832597"
"3349","0833115"
"3160","0834573"
"0834669","0834669"
"2105","0834786"
"0835454","0835454"
"0836259","0836259"
"0837207","0837207"
"3066","0837252"
"201","0837403"
"0837431","0837431"
"1561","0837631"
"0837906","0837906"
"0838064","0838064"
"0838368","0838368"
"1090395","1090395"
"5088","1091328"
"1091796","1091796"
"1091820","1091820"
"1092831","1092831"
"1092844","1092844"
"1093394","1093394"
"1093421","1093421"
"2515","1093433"
"4415","1093554"
"1093794","1093794"
"1093797","1093797"
"1095136","1095136"
"2358","1095734"
"51","1096496"
"1096576","1096576"
"420","1096611"
"991","1096613"
"1097472","1097472"
"1098727","1098727"
"1099926","1099926"
"1099940","1099940"
"1100662","1100662"
"1101616","1101616"
"5938","1102080"
"2700","1102201"
"1102305","1102305"
"7343","1102515"
"3008","1102538"
"1102627","1102627"
"3740","1104200"
"7444","1104487"
"1104511","1104511"
"1104598","1104598"
"1104785","1104785"
"6003","1104879"
"2102","1105202"
"911","1105534"
"137","1105980"
"734","1106198"
"1106448","1106448"
"59","1123085"
"1123089","1123089"
"3364","1123258"
"1123646","1123646"
"1124063","1124063"
"1124224","1124224"
"1124352","1124352"
"1125126","1125126"
"399","1125642"
"1126208","1126208"
"714","1126857"
"162","1128016"
"5688","1128181"
"1128408","1128408"
"1128411","1128411"
"1128425","1128425"
"1128434","1128434"
"1128626","1128626"
"1128660","1128660"
"4152","1129187"
"1129360","1129360"
"1927","1129474"
"1130198","1130198"
"1130732","1130732"
"1130747","1130747"
"1185","1131101"
"1173718","1173718"
"824","1173720"
"1173775","1173775"
"2243","1173783"
"4355","1174676"
"2954","1174872"
"1164","1175546"
"4798","1176242"
"1176645","1176645"
"849","1177899"
"1177919","1177919"
"1179124","1179124"
"3176","1179368"
"3991","1179391"
"1180003","1180003"
"2598","1180254"
"1181458","1181458"
"1181594","1181594"
"1350","1182126"
"1182961","1182961"
"1183613","1183613"
"1183741","1183741"
"1184103","1184103"
"1184130","1184130"
"5474","1184219"
"1184224","1184224"
"2227","1184745"
"6839","1184836"
"1884","1184847"
"5071","1185239"
"1185594","1185594"
"1088","1185825"
"4698","1185849"
"5916","1185852"
"1186193","1186193"
"1186731","1186731"
"4419","1186988"
"1242","1187265"
"1187431","1187431"
"1187470","1187470"
